,customer_id,probability,actual_churn,predicted_churn
1623,6994-ORCWG,0.21382830426516786,0,0
1624,7013-PSXHK,0.13645659990928205,0,0
1625,7029-IJEJK,0.020126238514153242,0,0
1626,7032-LMBHI,0.045979018045838045,0,0
1627,7049-GKVZY,0.08375395433849778,0,0
1628,7089-XXAYG,0.21404747360049745,0,0
1629,7100-FQPRV,0.035911107279730334,0,0
1630,7102-JJVTX,0.09930693752978191,0,0
1631,7103-ZGVNT,0.00711954159809047,0,0
1632,7105-BENQF,0.11132300990792082,0,0
1633,7105-MXJLL,0.1876767903543661,0,0
1634,7108-DGVUU,0.18656107464911376,0,0
1635,7136-RVDTZ,0.1055062444543382,1,0
1636,7153-CHRBV,0.013698961626837777,0,0
1637,7156-MXBJE,0.057656243344752056,0,0
1638,7163-OCEQI,0.19833947279444394,0,0
1639,7184-LRUUR,0.09814601014375886,0,0
1640,7228-PAQPD,0.0914901230817706,0,0
1641,7244-QWYHG,0.03769755026038244,0,0
1642,7247-XOZPB,0.020345404748287374,0,0
1643,7269-JISCY,0.015485719884606005,0,0
1644,7285-KLOTR,0.2378627164299928,0,0
1645,7325-ENZFI,0.039683562836514114,0,0
1646,7336-RLLRH,0.10867769349876352,0,0
1647,7338-ERIVA,0.0322755553891429,0,0
1648,7445-WMRBW,0.044396312359599774,0,0
1649,7470-DYNOE,0.06880798253339686,0,0
1650,7471-MQPOS,0.023041431745140513,0,0
1651,7508-KBIMB,0.06113778601647504,0,0
1652,7541-YLXCL,0.0875325355348316,1,0
1653,7576-ASEJU,0.04694169092732245,0,0
1654,7581-EBBOU,0.023365059332437255,0,0
1655,7614-QVWQL,0.10819964833071893,1,0
1656,7619-PLRLP,0.027083146763039214,0,0
1657,7629-WIXZF,0.24879793222613916,0,0
1658,7636-PEPNS,0.024125308762675206,0,0
1659,7657-DYEPJ,0.0773687263911165,1,0
1660,7670-ZBPOQ,0.013996464226188908,0,0
1661,7673-LPRNY,0.23562259874733635,0,0
1662,7690-KPNCU,0.02786275737878077,0,0
1663,7696-AMHOD,0.0509881738963943,0,0
1664,7711-YIJWC,0.015550759259538367,0,0
1665,7746-QYVCO,0.11103669034003599,0,0
1666,7750-EYXWZ,0.312791590714683,0,0
1667,7753-USQYQ,0.03999238313012182,0,0
1668,7781-EWARA,0.030482422506748243,0,0
1669,7795-CFOCW,0.02103636792661375,0,0
1670,7801-CEDNV,0.0407430557075546,0,0
1671,7833-PKIHD,0.03340318429819344,0,0
1672,7838-LAZFO,0.048016695613825953,0,0
1673,7841-FCRQD,0.04401927136778604,0,0
1674,7868-BGSZA,0.13932726786311309,0,0
1675,7876-AEHIG,0.032264176385225135,0,0
1676,7901-IIDQV,0.04855948596400395,0,0
1677,7919-ZODZZ,0.2638350835474157,0,0
1678,7931-PXHFC,0.07551784354415869,1,0
1679,7945-HLKEA,0.012560949337730266,0,0
1680,7951-VRDVK,0.04386072630674958,0,0
1681,7994-XIRTR,0.02950721787184206,0,0
1682,7995-ZHHNZ,0.026891853111533498,0,0
1683,8016-ZMGMO,0.05368714820253559,0,0
1684,8035-BUYVG,0.0900192137139345,1,0
1685,8050-WYBND,0.2735924478384139,0,0
1686,8050-XGRVL,0.007454276061459838,0,0
1687,8080-POTJR,0.14068804430511442,0,0
1688,8097-OMULG,0.020279311488408107,0,0
1689,8109-YUOHE,0.08491492986912297,0,0
1690,8124-NZVGJ,0.4792293110168281,0,0
1691,8184-WMOFI,0.0092873939061767,0,0
1692,8190-ZTQFB,0.23633380610429075,0,0
1693,8200-KLNYW,0.11446512503281911,0,0
1694,8205-OTCHB,0.23035511689276944,1,0
1695,8220-OCUFY,0.07461734420758527,0,0
1696,8224-UAXBZ,0.05656377560251005,0,0
1697,8259-DZLIZ,0.016418908896860436,0,0
1698,8292-FRFZQ,0.02683509798609392,0,0
1699,8314-DPQHL,0.2033688186167816,0,0
1700,8318-LCNBW,0.11131654262853137,0,0
1701,8319-QBEHW,0.16455002692049112,0,0
1702,8328-SKJNO,0.043734099710744385,0,0
1703,8331-ZXFOE,0.01525045155961032,0,0
1704,8383-SGHJU,0.034884208571697495,0,0
1705,8409-WQJUX,0.20800093550906518,0,0
1706,8469-SNFFH,0.009778568882143162,0,0
1707,8550-XSXUQ,0.07249573105578004,0,0
1708,8559-CIZFV,0.07367935775296389,1,0
1709,8563-IIOXK,0.16017637445412192,1,0
1710,8570-KLJYJ,0.04497867000493788,0,0
1711,8597-CTXVJ,0.004243339771429248,0,0
1712,8608-OZTLB,0.030971598092520824,0,0
1713,8627-EHGIP,0.2032982127711551,1,0
1714,8668-KNZTI,0.019215334381448953,0,0
1715,8672-OAUPW,0.00941551679881587,0,0
1716,8680-CGLTP,0.05036845316757504,0,0
1717,8690-UPCZI,0.03557469474971161,0,0
1718,8738-JOKAR,0.046257712590678526,0,0
1719,8745-PVESG,0.017790531720365703,0,0
1720,8760-ZRHKE,0.022590984296407948,0,0
1721,8777-PVYGU,0.050549414439358335,0,0
1722,8782-NUUOL,0.026379736219733,0,0
1723,8788-DOXSU,0.036901953571117176,0,0
1724,8821-KVZKQ,0.030785108494603388,0,0
1725,8822-KNBHV,0.0722451403662883,0,0
1726,8845-LWKGE,0.0910824166796713,0,0
1727,8865-TNMNX,0.12998278271623065,0,0
1728,8869-TORSS,0.017100318301512644,1,0
1729,8879-ZKJOF,0.056381720811282066,0,0
1730,8883-GRDWQ,0.07312527950235125,0,0
1731,8898-KASCD,0.05302702055760034,0,0
1732,8932-CZHRQ,0.016244713594008944,0,0
1733,8970-ANWXO,0.2232437981524384,0,0
1734,8985-OOPOS,0.2008719295381446,0,0
1735,8996-ZROXE,0.03302635666237972,0,0
1736,9033-EOXWV,0.22036359621255472,1,0
1737,9052-DHNKM,0.070674121743514,0,0
1738,9055-MOJJJ,0.01066743720972001,0,0
1739,9060-HJJRW,0.12157128362102324,0,0
1740,9086-YJYXS,0.10617738107024653,0,0
1741,9107-UKCKY,0.09961464736595778,0,0
1742,9114-AAFQH,0.08355813068027698,0,0
1743,9127-QRZMH,0.019951553648914568,0,0
1744,9139-TWBAS,0.1011196064380249,0,0
1745,9150-HEPMB,0.01592574106333499,0,0
1746,9199-PWQVC,0.04266703955122315,0,0
1747,9200-NLNPD,0.06634912395841312,0,0
1748,9207-ZPANB,0.028508638633540532,0,0
1749,9209-NWPGU,0.02832254852973535,0,0
1750,9251-WNSOD,0.024622994137706345,0,0
1751,9253-VIFJQ,0.011123000311640572,0,0
1752,9289-LBQVU,0.03676866596443294,0,0
1753,9309-BZGNT,0.030728168807218903,0,0
1754,9314-QDMDW,0.2872496737921734,0,0
1755,9330-DHBFL,0.05882337189086082,0,0
1756,9357-UJRUN,0.07696760177295661,0,0
1757,9359-UGBTK,0.014622503078560417,0,0
1758,9378-FXTIZ,0.08247914113503721,1,0
1759,9388-ZEYVT,0.06917471008298948,0,0
1760,9411-TPQQV,0.08966941054080434,0,0
1761,9470-RTWDV,0.13541255633493163,0,0
1762,9470-YFUYI,0.016856035440122916,0,0
1763,9473-CBZOP,0.06448917240764557,0,0
1764,9495-REDIY,0.1300149918813852,0,0
1765,9500-IWPXQ,0.02556746551187238,0,0
1766,9513-DXHDA,0.09078226432235709,0,0
1767,9581-GVBXT,0.018250892933824512,0,0
1768,9592-ERDKV,0.10975816440196937,0,0
1769,9609-BENEA,0.1041880085602386,0,0
1770,9619-GSATL,0.02716311734955395,0,0
1771,9640-ZSLDC,0.026034095162889834,0,0
1772,9670-BPNXF,0.01967847463306105,0,0
1773,9677-AVKED,0.07046261037334879,0,0
1774,9691-HKOVS,0.06371705745883893,0,0
1775,9702-AIUJO,0.02508042638976326,0,0
1776,9705-ZJBCG,0.03936312076940539,0,0
1777,9720-JJJOR,0.028794336959540656,0,0
1778,9730-DRTMJ,0.06530513480202756,0,0
1779,9746-YKGXB,0.02866929809085959,0,0
1780,9750-BOOHV,0.07558865661015189,0,0
1781,9758-MFWGD,0.04213368921750882,0,0
1782,9795-VOWON,0.3023749878482187,0,0
1783,9798-DRYDS,0.12616944632102567,0,0
1784,9803-FTJCG,0.0070367105099687416,0,0
1785,9830-ECLEN,0.03245991358959767,0,0
1786,9894-QMIMJ,0.06620938172684211,0,0
1787,9917-KWRBE,0.05796356209373715,0,0
1788,9931-DCEZH,0.04177340300472899,0,0
1789,9938-ZREHM,0.07134894775273785,0,0
1790,9955-QOPOY,0.04331728292428894,0,0
1791,9968-FFVVH,0.0068521181388127754,0,0
1792,9987-LUTYD,0.0684711806900989,0,0
1793,0016-QLJIS,0.030046792592273157,0,0
1794,0017-DINOC,0.0158334685963455,0,0
1795,0019-GFNTW,0.00955264120765717,0,0
1796,0056-EPFBG,0.06354507847201255,0,0
1797,0078-XZMHT,0.02726608851083364,0,0
1798,0114-IGABW,0.018487970757951572,0,0
1799,0123-CRBRT,0.02132165603192533,0,0
1800,0191-EQUUH,0.03121111240684528,0,0
1801,0214-JHPFW,0.018922035816867574,0,0
1802,0229-LFJAF,0.003922541838511588,0,0
1803,0230-WEQUW,0.0171319823184966,0,0
1804,0238-WHBIQ,0.009770450355251746,0,0
1805,0244-LGNFY,0.011295723162618187,0,0
1806,0253-ZTEOB,0.044675681874845156,0,0
1807,0263-FJTQO,0.019379521878655877,0,0
1808,0270-THENM,0.0034836215709952733,0,0
1809,0277-ORXQS,0.018135407902319572,0,0
1810,0298-XACET,0.030611253812562387,0,0
1811,0301-FIDRB,0.016999945712237615,0,0
1812,0336-KXKFK,0.02053087889637988,0,0
1813,0336-PIKEI,0.0084324484233237,0,0
1814,0343-QLUZP,0.011414810579030921,0,0
1815,0361-HJRDX,0.015988818505518376,0,0
1816,0363-SVHYR,0.009683735197736356,0,0
1817,0379-DJQHR,0.01422149616319988,0,0
1818,0383-CLDDA,0.02016435648707461,0,0
1819,0412-UCCNP,0.013769615309407214,0,0
1820,0420-TXVSG,0.012747076594393766,0,0
1821,0436-TWFFZ,0.03141926228903969,0,0
1822,0440-EKDCF,0.01076225427446418,0,0
1823,0455-ENTCR,0.020984054848844295,0,0
1824,0458-HEUZG,0.13515169885321673,0,0
1825,0459-SPZHJ,0.01996964658122825,0,0
1826,0487-CRLZF,0.045086705790264615,0,0
1827,0513-RBGPE,0.020147775791323614,0,0
1828,0526-SXDJP,0.007193807930273252,0,0
1829,0531-XBKMM,0.004020723064275604,0,0
1830,0536-ESJEP,0.04105795993380609,0,0
1831,0556-FJEGU,0.012712890127168188,0,0
1832,0562-FGDCR,0.007932405369136817,0,0
1833,0562-KBDVM,0.007430147980501081,0,0
1834,0567-XRHCU,0.01545174917410293,0,0
1835,0602-DDUML,0.018855598204620832,0,0
1836,0604-THJFP,0.026275678857020198,0,0
1837,0617-AQNWT,0.015988394780162025,1,0
1838,0621-JFHOL,0.216560479228249,0,0
1839,0674-GCDXG,0.013410784906009839,0,0
1840,0707-HOVVN,0.02313903831749874,0,0
1841,0730-BGQGF,0.010314594614475174,0,0
1842,0739-UUAJR,0.023368378916241314,0,0
1843,0744-BIKKF,0.010689753330728904,0,0
1844,0757-WCUUZ,0.022108042551980987,0,0
1845,0769-MURVM,0.011112488105389763,0,0
1846,0771-CHWSK,0.018893193785641346,0,0
1847,0774-RMNUW,0.010488150688368314,0,0
1848,0795-LAFGP,0.016603996268306925,0,0
1849,0813-TAXXS,0.06989907930082266,0,0
1850,0839-JTCUD,0.012566408169810092,0,0
1851,0848-SOMKO,0.008010456710504254,0,0
1852,0885-HMGPY,0.005871425295072565,0,0
1853,0895-UADGO,0.200418356561248,0,0
1854,0909-SELIE,0.017491067451826808,0,0
1855,0916-KNFAJ,0.03530262505742782,0,0
1856,0942-KOWSM,0.05058447538121868,0,0
1857,0945-TSONX,0.036511554789118834,0,0
1858,0973-KYVNF,0.010147496791020783,0,0
1859,0979-MOZQI,0.022573955178080484,0,0
1860,0988-AADSA,0.006192590745546193,0,0
1861,1023-BQXZE,0.035458530562475915,0,0
1862,1027-LKKQQ,0.01235297761009572,0,0
1863,1084-MNSMJ,0.01755279015256306,0,0
1864,1088-AUUZZ,0.016379463977992954,0,0
1865,1116-FRYVH,0.016196346577306484,0,0
1866,1139-WUOAH,0.031646317755917516,0,0
1867,1172-VIYBP,0.016805185128868264,0,0
1868,1187-WILMM,0.020777548316847274,0,0
1869,1194-BHJYC,0.05063344010832915,0,0
1870,1209-VFFOC,0.019258822356851665,0,0
1871,1221-GHZEP,0.016338683359706934,0,0
1872,1227-UDMZR,0.020537704196922735,0,0
1873,1265-BCFEO,0.026110296318830682,0,0
1874,1265-ZFOSD,0.02321702888887961,0,0
1875,1266-NZYUI,0.00349434481523587,0,0
1876,1271-UODNO,0.03131792730043881,0,0
1877,1335-MXCSE,0.011676354274087936,0,0
1879,1431-AIDJQ,0.046300840059415184,0,0
1880,1459-QNFQT,0.011593398946318272,0,0
1881,1498-NHTLT,0.03070086906242315,0,0
1882,1506-YJTYT,0.015021872903334012,0,0
1883,1525-LNLOJ,0.02018216571884316,0,0
1884,1568-BEKZM,0.020549614052109217,0,0
1885,1568-LJSZU,0.019893643378069772,0,0
1886,1642-HMARX,0.03587471710785385,0,0
1887,1676-MQAOA,0.008243958075119264,0,0
1888,1699-UOTXU,0.011573950691138637,0,0
1889,1716-LSAMB,0.007975808696725458,0,0
1890,1775-KWJKQ,0.010344134841626836,0,0
1891,1814-WFGVS,0.008843375083645839,0,0
1892,1821-BUCWY,0.06098524188166635,0,0
1893,1837-YQUCE,0.02101313112926891,0,0
1894,1897-OKVMW,0.030795495466593346,0,0
1895,1904-WAJAA,0.05016457695809527,0,0
1896,1936-CZAKF,0.06609103992544713,0,0
1897,1951-IEYXM,0.015642424859753194,0,0
1898,1960-UOTYM,0.033364715809761906,0,0
1899,1971-DTCZB,0.01964998480807143,0,0
1900,1972-XMUWV,0.013830526010333206,0,0
1901,2000-DHJUY,0.03366380069145837,0,0
1902,2040-LDIWQ,0.025279045216371938,0,0
1903,2077-DDHJK,0.005293343896341414,0,0
1904,2088-IEBAU,0.030227690686808802,0,0
1905,2091-GPPIQ,0.027668349986891626,0,0
1906,2123-VSCOT,0.02051308550063928,0,0
1907,2126-GSEGL,0.027554669670645012,0,0
1908,2160-GPFXD,0.010582362574981349,0,0
1909,2162-FRZAA,0.0075388248014936305,0,0
1910,2167-FQSTQ,0.03166744021024485,0,0
1911,2176-LVPNX,0.026666982825964473,0,0
1912,2176-OSJUV,0.004213662436064924,0,0
1913,2192-CKRLV,0.026154572451928162,0,0
1914,2192-OZITF,0.030262635525990882,0,0
1915,2194-IIQOF,0.012920339915897526,0,0
1916,2197-OMWGI,0.07908994645823636,0,0
1917,2200-DSAAL,0.05782728232183546,0,0
1918,2211-RMNHO,0.01500464852234411,0,0
1919,2226-ICFDO,0.015301152304564832,0,0
1920,2234-EOFPT,0.013996326359732211,0,0
1921,2235-EZAIK,0.006551560133854037,0,0
1922,2245-ADZFJ,0.05721880005560627,0,0
1923,2251-PYLPB,0.0075117497122180995,0,0
1924,2252-NKNSI,0.04156957434463953,0,0
1925,2253-KPMNB,0.0044942857108241085,0,0
1926,2256-YLYLP,0.01734008148954103,0,0
1927,2274-XUATA,0.03125501625675639,0,0
1928,2296-DKZFP,0.010862216164959087,0,0
1929,2302-OUZXB,0.02515423647504783,0,0
1930,2314-TNDJQ,0.006608028646765016,0,0
1931,2335-GSODA,0.05012994286206888,0,0
1932,2351-BKRZW,0.033805937149230116,0,0
1933,2378-YIZKA,0.013626563870010941,0,0
1934,2400-XIWIO,0.01880314834449918,0,0
1935,2404-JIBFC,0.027687218489641115,0,0
1936,2451-YMUXS,0.010460693242607318,0,0
1937,2498-XLDZR,0.03081047903786494,0,0
1938,2516-XSJKX,0.03215880851162137,0,0
1939,2535-PBCGC,0.014912524143777169,0,0
1940,2580-ASVVY,0.05085544737656412,0,0
1941,2612-PHGOX,0.020818719426294787,0,0
1942,2649-HWLYB,0.009780357925729335,0,0
1943,2661-GKBTK,0.01648064339563701,0,0
1944,2676-SSLTO,0.0332532471687505,0,0
1945,2710-WYVXG,0.11152305658534277,0,0
1946,2725-TTRIQ,0.014434690242747617,0,0
1947,2753-JMMCV,0.018672451553501175,0,0
1948,2773-MADBQ,0.07723226466494293,0,0
1950,2824-DXNKN,0.012681785067792672,0,0
1951,2845-KDHVX,0.023142494217785848,0,0
1952,2863-IMQDR,0.024509561425747506,0,0
1953,2882-WDTBA,0.00845785872596005,0,0
1954,2885-HIJDH,0.012239385017321998,0,0
1955,2925-VDZHY,0.00999694585490382,0,0
1956,2933-XEUJM,0.06026752913209767,0,0
1957,2954-PIBKO,0.0054091310986765445,0,0
1958,2977-CEBSX,0.02290284888058446,0,0
1959,2987-BJXIK,0.027085277077722507,0,0
1960,2990-IAJSV,0.012903249001667984,0,0
1961,2990-OGYTD,0.021605008594955795,0,0
1962,2996-XAUVF,0.023480213909610213,0,0
1963,2999-AANRQ,0.03895802602450221,0,0
1964,3050-RLLXC,0.01121074719911986,0,0
1965,3057-VJJQE,0.03800887004749418,0,0
1966,3071-MVJCD,0.006137186050365345,0,0
1967,3082-YVEKW,0.05828512526172171,0,0
1968,3084-DOWLE,0.013035743176667346,0,0
1969,3108-PCCGG,0.02545232210258148,0,0
1970,3146-MSEGF,0.022455671179629533,0,0
1971,3166-PNEOF,0.01764888244124227,0,0
1972,3174-AKMAS,0.031193509188810035,0,0
1973,3200-MNQTF,0.005291993034158134,0,0
1974,3219-JQRSL,0.018156633372709435,0,0
1975,3227-WLKLI,0.013685733716221631,0,0
1976,3230-IUALN,0.04683184024451258,0,0
1977,3249-VHRIP,0.03531349886524538,0,0
1978,3259-KNMRR,0.08588276395216035,0,0
1979,3259-QMXUN,0.06576205836920601,0,0
1980,3262-EIDHV,0.009246745845701686,0,0
1981,3280-MRDOF,0.10142235188494035,0,0
1982,3298-QEICA,0.05219338687630257,0,0
1983,3308-JSGML,0.06126845845336979,0,0
1984,3397-AVTKU,0.07282364481251087,0,0
1985,3398-GCPMU,0.023144464353907403,0,0
1986,3399-BMLVW,0.006254443726292905,0,0
1987,3400-ESFUW,0.004650184805349569,1,0
1988,3410-YOQBQ,0.08107717131969291,0,0
1989,3429-IFLEM,0.006192535237209468,0,0
1990,3470-OBUET,0.006205060960708427,0,0
1991,3474-BAFSJ,0.04924217786072672,0,0
1992,3486-HOOGQ,0.0064728143638750025,0,0
1993,3500-NSDOA,0.00912031502281525,0,0
1994,3508-VLHCZ,0.015745240113846783,0,0
1995,3511-BFTJW,0.005186272862597374,0,0
1996,3512-IZIKN,0.0047528501864288536,1,0
1997,3533-UVMOM,0.009978723748039639,0,0
1998,3544-FBCAS,0.020966380378194722,0,0
1999,3557-HTYWR,0.024709109771433164,0,0
2000,3563-SVYLG,0.003028748944024938,0,0
2001,3566-CAAYU,0.01873997443660286,0,0
2002,3569-JFODW,0.010767630251638398,0,0
2003,3635-JBPSG,0.32477772067642446,0,0
2004,3638-VBZTA,0.016762721677849125,0,0
2005,3638-WEABW,0.014926394730832385,0,0
2006,3649-JPUGY,0.02675133038019403,0,0
2007,3654-ARMGP,0.02623333616994624,0,0
2008,3704-IEAXF,0.01313575498064749,0,0
2009,3720-DBRWL,0.03152346444995036,0,0
2010,3745-HRPHI,0.018831208541451046,0,0
2011,3779-OSWCF,0.014182418704126988,0,0
2012,3795-GWTRD,0.006519094581262188,0,0
2013,3796-ENZGF,0.01784658293377202,0,0
2014,3813-DHBBB,0.015667318486140277,0,0
2015,3884-UEBXB,0.006738650503454321,0,0
2016,3889-VWBID,0.009792686217090034,0,0
2017,3891-NLXJB,0.04772554951610096,0,0
2018,3902-MIVLE,0.012065847109639998,0,0
2019,3908-MKIMJ,0.030456185346073462,0,0
2020,3911-RSNHI,0.030997934003515526,0,0
2021,3913-FCUUW,0.005517356606032902,0,0
2022,3933-DQPWX,0.016781162049984436,0,0
2023,3938-YFPXD,0.011149350865124096,0,0
2024,3948-KXDUF,0.004864798630727077,0,0
2025,3967-KXAPS,0.013906648514714817,0,0
2026,4006-HKYHO,0.020447533550480144,0,0
2027,4012-YCFAI,0.01249869204933472,0,0
2028,4039-PIMHX,0.03612488129275296,0,0
2030,4077-HWUYD,0.01494988153807013,0,0
2031,4079-VTGLK,0.21196936368710903,0,0
2032,4079-WWQQQ,0.02130388654225853,0,0
2033,4102-HLENU,0.011096701830128413,0,0
2034,4111-BNXIF,0.04200141211606356,0,0
2035,4115-BNPJY,0.07478264391690846,0,0
2036,4139-DETXS,0.010759147597037113,0,0
2037,4188-PCPIG,0.015362176777806552,0,0
2038,4194-FJARJ,0.00667284778463905,0,0
2039,4254-QPEDE,0.03177395090039757,0,0
2040,4291-TPNFG,0.012622683353147384,0,0
2041,4293-ETKAP,0.024159241524380048,0,0
2042,4295-YURET,0.028579508088052798,0,0
2043,4304-XUMGI,0.04668942288128313,0,0
2044,4312-GVYNH,0.01303566881178613,0,0
2045,4334-HOWRP,0.031154635407056673,0,0
2046,4355-HBJHH,0.03694119727596653,1,0
2047,4381-MHQDC,0.023734984667119416,0,0
2049,4500-HKANN,0.04901821209654605,0,0
2050,4526-RMTLL,0.09778691290632938,0,0
2051,4568-KNYWR,0.024138616659843085,0,0
2052,4615-PIVVU,0.02555838889456934,0,0
2053,4648-YPBTM,0.0297145365682134,0,0
2054,4654-ULTTN,0.012173177841061736,0,0
2055,4664-NJCMS,0.0676833211004493,0,0
2056,4671-VJLCL,0.014208293569201395,0,0
2057,4674-HGNUA,0.010679637184529037,0,0
2058,4676-WLUHT,0.024312469956169886,0,0
2059,4701-LKOZD,0.01305332214049305,0,0
2060,4717-GHADL,0.07350814073966033,0,0
2061,4718-WXBGI,0.016680931591794106,0,0
2062,4723-BEGSG,0.012464176888171032,0,0
2063,4737-AQCPU,0.00354198357832976,0,0
2064,4737-HOBAX,0.022731083274849895,0,0
2065,4751-ERMAN,0.02414137607559461,0,0
2066,4782-OSFXZ,0.019515585871369732,0,0
2067,4827-DPADN,0.014416515708749645,0,0
2068,4835-YSJMR,0.02591591591021918,0,0
2069,4837-PZTIC,0.021444470855394318,0,0
2070,4849-PYRLQ,0.01800881435405129,0,0
2071,4854-SSLTN,0.06795469083450976,0,0
2072,4859-ZSRDZ,0.04079527428830917,0,0
2073,4872-JCVCA,0.008378570883810041,0,0
2074,4891-NLUBA,0.03826550494915188,0,0
2075,4900-MSOMT,0.005780920111952114,0,0
2076,4915-BFSXL,0.008499358725145791,0,0
2077,4922-CVPDX,0.14824886628368578,0,0
2078,4940-KHCWD,0.007276326097472184,0,0
2079,4967-WPNCF,0.019023524026595257,0,0
2080,4973-MGTON,0.01543241290579291,0,0
2081,4992-LTJNE,0.004465575140123379,0,0
2082,4994-OBRSZ,0.04231931655294877,0,0
2083,5003-XZWWO,0.016995023029362514,0,0
2084,5010-IPEAQ,0.007814455894171329,0,0
2085,5067-WJEUN,0.007061294318826315,0,0
2086,5095-ETBRJ,0.008526755299595198,0,0
2087,5110-CHOPY,0.04304371488415328,0,0
2088,5115-GZDEL,0.011107715317355953,0,0
2089,5117-ZSMHQ,0.010385643098139932,0,0
2090,5126-RCXYW,0.020024295317126076,0,0
2091,5129-HHMZC,0.03319905734241341,0,0
2092,5130-YPIRV,0.019034360134379806,0,0
2093,5135-RDDQL,0.008246819574620163,0,0
2094,5148-ORICT,0.01767885189009367,0,0
2095,5176-OLSKT,0.008270909081304558,0,0
2096,5181-OABFK,0.011985491235624141,0,0
2097,5197-LQXXH,0.025283182326976565,0,0
2098,5208-FVQKB,0.007897956638473536,0,0
2099,5227-JSCFE,0.007990186470524865,0,0
2100,5232-NXPAY,0.04567424815946531,0,0
2101,5248-KWLAR,0.015266537349713814,0,0
2102,5248-RPYWW,0.024927479239960946,0,0
2103,5248-YGIJN,0.018964634105576434,0,0
2104,5256-SKJGO,0.042732819888364984,0,0
2105,5275-PMFUT,0.017432005114728772,0,0
2106,5317-FLPJF,0.027486966656074148,0,0
2107,5318-YKDPV,0.03529346360076816,0,0
2108,5320-BRKGK,0.01460772981712084,0,0
2109,5321-NTRKC,0.023984104004458454,0,0
2110,5327-XOKKY,0.05088498230956983,0,0
2111,5329-KRDTM,0.015243365704645255,0,0
2112,5338-YHWYT,0.011000822536116126,0,0
2113,5360-XGYAZ,0.017443316991106655,0,0
2114,5377-NDTOU,0.015326707507967281,0,0
2115,5394-MEITZ,0.026893033135430663,0,0
2116,5397-NSKQG,0.018002163505917386,0,0
2117,5456-ITGIC,0.031611890607720364,0,0
2118,5457-COLHT,0.008422607913139809,0,0
2119,5458-CQJTA,0.014196799998167338,1,0
2120,5472-CVMDX,0.007613652839484306,0,0
2121,5485-ITNPC,0.0191654048092499,0,0
2122,5494-WOZRZ,0.01378830645272975,0,0
2123,5583-EJXRD,0.033410785999868034,0,0
2124,5614-DNZCE,0.008832126793058368,0,0
2125,5641-DMBFJ,0.044180994491405876,0,0
2126,5656-MJEFC,0.022696059692714807,0,0
2127,5676-CFLYY,0.014845623444565411,0,0
2128,5680-LQOGP,0.015596917556963743,0,0
2129,5696-JVVQY,0.026189401240928882,0,0
2130,5702-KVQRD,0.024235469710966247,0,0
2131,5707-ZMDJP,0.02040232985898285,0,0
2133,5727-MYATE,0.015526631326166064,0,0
2134,5736-YEJAX,0.009443711240579286,0,0
2135,5751-USDBL,0.03137713950791238,0,0
2136,5762-TJXGK,0.06338831176361742,0,0
2137,5766-FTRTS,0.01412058088263941,0,0
2138,5781-RFZRP,0.006866658203636206,0,0
2139,5788-YPOEG,0.04464510172753291,0,0
2140,5792-JALQC,0.019674907225569683,0,0
2141,5803-NQJZO,0.006010951327088465,0,0
2142,5816-JMLGY,0.01840143072208677,0,0
2143,5840-NVDCG,0.03895982307977132,0,0
2144,5846-NEQVZ,0.007432110497481306,0,0
2145,5862-BRIXZ,0.06025688247444725,0,0
2146,5879-HMFFH,0.012347741307783875,0,0
2147,5893-PYOLZ,0.03662075640941217,0,0
2148,5915-ANOEI,0.011126414346226144,0,0
2149,5930-GBIWP,0.012676459074331264,0,0
2150,5980-BDHPY,0.017407403221909794,0,0
2151,5982-PSMKW,0.08605037102644396,0,0
2152,5993-JSUWV,0.00943594773037377,0,0
2153,5996-EBTKM,0.014372186574756127,0,0
2154,5997-OPVFA,0.018082926422129234,0,0
2155,6013-BHCAW,0.031563158598649374,0,0
2156,6023-GSSXW,0.018673724003590166,0,0
2157,6034-ZRYCV,0.05781893326634296,1,0
2158,6064-ZATLR,0.02897670737018332,0,0
2159,6087-YPWHO,0.005763017119525738,0,0
2160,6115-ZTBFQ,0.014960126895272,0,0
2161,6119-SPUDB,0.020754956318368854,0,0
2162,6120-RJKLU,0.030978828959885824,0,0
2163,6122-EFVKN,0.04822425085555371,0,0
2164,6122-LJADA,0.016543601458488003,0,0
2165,6164-HAQTX,0.007825469073030208,0,0
2166,6166-YIPFO,0.031662805098765213,0,0
2167,6169-PGNCD,0.014349922357942906,0,0
2168,6177-PEVRA,0.012172699154542074,0,0
2169,6203-HBZPA,0.029184916125143835,0,0
2170,6248-TKCQV,0.014739326583504317,0,0
2171,6253-GNHWH,0.0057057240400750844,0,0
2172,6258-PVZWJ,0.023585194024055813,0,0
2173,6283-GITPX,0.0075694693001123635,0,0
2174,6288-CHQJB,0.00956478248308789,0,0
2175,6339-RZCBJ,0.029802553122802448,0,0
2176,6348-SNFUS,0.010918849441093843,0,0
2177,6365-HITVU,0.009238133163018187,0,0
2178,6369-MCAKO,0.01796476110695809,0,0
2179,6371-NZYEG,0.08607207067347186,0,0
2180,6374-AFWOX,0.01473936514297138,0,0
2181,6384-VMJHP,0.008067770173193678,0,0
2182,6408-WHTEF,0.022067547821858942,0,0
2183,6418-HNFED,0.029634843871099718,0,0
2184,6418-PIQSP,0.020857368916139048,0,0
2185,6427-FEFIG,0.07726447033167548,0,0
